Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01168X0065/P|2|Profondeur relative|21/04/2005 00:00:00|4.01|7.19|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|22/04/2005 00:00:00|4.01|7.19|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|23/04/2005 00:00:00|4.01|7.19|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|24/04/2005 00:00:00|3.98|7.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|25/04/2005 00:00:00|3.96|7.24|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|26/04/2005 00:00:00|3.97|7.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|27/04/2005 00:00:00|3.97|7.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|28/04/2005 00:00:00|3.97|7.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|29/04/2005 00:00:00|3.98|7.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|30/04/2005 00:00:00|3.97|7.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|01/05/2005 00:00:00|3.95|7.25|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|02/05/2005 00:00:00|3.95|7.25|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|03/05/2005 00:00:00|3.97|7.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|04/05/2005 00:00:00|3.99|7.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|05/05/2005 00:00:00|3.99|7.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|06/05/2005 00:00:00|3.98|7.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|07/05/2005 00:00:00|3.99|7.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|08/05/2005 00:00:00|3.98|7.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|09/05/2005 00:00:00|3.98|7.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|10/05/2005 00:00:00|4.00|7.20|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|11/05/2005 00:00:00|4.02|7.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|12/05/2005 00:00:00|4.02|7.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|13/05/2005 00:00:00|4.03|7.17|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|14/05/2005 00:00:00|4.04|7.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|15/05/2005 00:00:00|4.01|7.19|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|16/05/2005 00:00:00|3.99|7.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|17/05/2005 00:00:00|4.02|7.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|18/05/2005 00:00:00|4.03|7.17|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|19/05/2005 00:00:00|4.04|7.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|20/05/2005 00:00:00|4.04|7.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|21/05/2005 00:00:00|4.04|7.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|22/05/2005 00:00:00|4.02|7.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|23/05/2005 00:00:00|4.02|7.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|24/05/2005 00:00:00|4.04|7.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|25/05/2005 00:00:00|4.05|7.15|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|26/05/2005 00:00:00|4.05|7.15|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|27/05/2005 00:00:00|4.06|7.14|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|28/05/2005 00:00:00|4.08|7.12|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|29/05/2005 00:00:00|4.06|7.14|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|30/05/2005 00:00:00|4.06|7.14|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|31/05/2005 00:00:00|4.09|7.11|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|01/06/2005 00:00:00|4.10|7.10|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|02/06/2005 00:00:00|4.11|7.09|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|03/06/2005 00:00:00|4.11|7.09|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|04/06/2005 00:00:00|4.12|7.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|05/06/2005 00:00:00|4.10|7.10|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|06/06/2005 00:00:00|4.10|7.10|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|07/06/2005 00:00:00|4.12|7.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|08/06/2005 00:00:00|4.12|7.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|09/06/2005 00:00:00|4.13|7.07|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|10/06/2005 00:00:00|4.13|7.07|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|11/06/2005 00:00:00|4.14|7.06|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|12/06/2005 00:00:00|4.12|7.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|13/06/2005 00:00:00|4.12|7.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|14/06/2005 00:00:00|4.15|7.05|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|15/06/2005 00:00:00|4.16|7.04|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|16/06/2005 00:00:00|4.17|7.03|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|17/06/2005 00:00:00|4.18|7.02|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|18/06/2005 00:00:00|4.18|7.02|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|19/06/2005 00:00:00|4.17|7.03|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|20/06/2005 00:00:00|4.17|7.03|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|21/06/2005 00:00:00|4.20|7.00|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|22/06/2005 00:00:00|4.21|6.99|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|23/06/2005 00:00:00|4.22|6.98|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
