Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01201X0108/S1|2|Profondeur relative|18/12/1978 00:00:00|9.03|28.44|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|15/01/1979 00:00:00|8.84|28.63|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|20/02/1979 00:00:00|5.75|31.72|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|19/03/1979 00:00:00|5.84|31.63|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|17/04/1979 00:00:00|4.90|32.57|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|21/05/1979 00:00:00|6.90|30.57|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|26/06/1979 00:00:00|7.46|30.01|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|27/07/1979 00:00:00|8.00|29.47|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|28/08/1979 00:00:00|8.38|29.09|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|19/09/1979 00:00:00|8.61|28.86|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|22/10/1979 00:00:00|8.94|28.53|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|13/11/1979 00:00:00|8.75|28.72|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|10/12/1979 00:00:00|9.00|28.47|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/01/1980 00:00:00|7.69|29.78|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|13/02/1980 00:00:00|5.63|31.84|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/03/1980 00:00:00|6.15|31.32|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
